20s,Blue Plastic Nipper,Stripe Tshirt,White Basketball Shoes,Mid-long Ponytail,Buddhist Bead Bracelet,Mart Cashier,Late Night,Big Square Onstage,Cutting Something,Disposable Lighter
40s,Red Chainsaw,Pilot Bomber Jacket,Black Long Boots,Long Blonde hair,Skull Shaped Ring,Guard,Early Morning,Motel in Downtown,TV Sports Commentaries,Crumpled Cigarette Package
40s,Hydrochloric Acid,Vest With Slits,Brown Flip Flop,Long Hair,Lion Shaped Ring,Engineer,Night,Members Only Studyroom,People Having Conversation,Scorch Mark
60s,Hydrochloric Acid,Ivy League Hoodie,Strapped Leather Sandal,Cherry Red Hair,Wide Leather Bracelet,Photographer,Morning,Self Service Bar,Cutting Something,Body Hair
60s,Poisoned Medicine,Short Padded Coat,Chess Patteren loafer,Long Hair,Black Backpack,Janitor,Morning,Dormitory High School,Whistle,Lipstick Stained Cigarette
20s,Submachine Gun AR-18,Luxury Brown Shearing,Logo Printed Slider,Brown Short Babyperm,Thick Chain Nechlace,Cleaner,Deep Dawn,Lecture Hall,Washing Machine Sound,Paint Stain
40s,Submachine Gun AR-18,Long buttonless Cardigan,Blue Colored Boots,Mid-long Ponytail,Silver Stainless Ring,Carpenter,Night,Night Mountain,Remote Air Conditioner,Black Hair
30s,Sealed Wine Bottle,Purple Short Cardigan,Black Dress Shoes,Long Hair,Black Backpack,Janitor,Deep Dawn,Cargo Truck Back,People Having Conversation,Excrements
60s,Gasoline With Zippo,Vest With Slits,Red Converse,Long Curly Hair,Millitary Backpack,Firefighter,Morning,Deep Forest,Spit On Ground,Not Solidfied Blood
30s,Pottassium Chloride,China Collar Shirt,Black Leather Loafer,High Ponytail,Silver Stainless Ring,Cleaner,Deep Dawn,Single Corridor Apartment,Water Flowing Sound,Footprint 240mm Loper
30s,Green Paring Knife,Duck Patch Hoodie,Bare Foot,Bob With Bangs,Hand Prothetics,Mart Cashier,Night,House With Yard,Cat Meow,Black Vinyl Bag
30s,Sulfuric Acid,Grey Hiking Jacket,White Running Shoes,Bob With Bangs,Engagement Ring,Soldier,Morning,Motel in Downtown,People Having Conversation,Different Soil
30s,Surgical Blade,Blue Shirt,White Basketball Shoes,High Ponytail,Millitary Backpack,Cleaner,Early Morning,Semi Basement Apartment,Keyboard Sound,Bullet
20s,Red Brick,Yellow Short Cardigan,Strapped Leather Sandal,Comma Hairstyle,Leg Prosthetics,Model,Late Night,Lonesome Bus Station,Fan Sound,Bullet
20s,Monkey Wrench,Ivy League Hoodie,Brown Leather Loafer,Long Curly Hair,Millitary Backpack,Hair Designer,Deep Dawn,Deep Forest,Computer Mouse Clicking,Maggot
20s,Poisoned Medicine,Green Hiking Jacket,White Platform Sneakers,Long Hippie Perm,Leg Prosthetics,Janitor,Morning,Old Snack Bar,Crack Knuckles,Glass Fragments
40s,Heroine,Undershirt,Thigh High Wellies,Perm With Bangs,Silver Stainless Ring,Sanitation Worker,Night,Self Service Bar,Sound of Wave,Headlight
30s,Green Paring Knife,Purple Short Cardigan,White Running Shoes,High Ponytail,Electronics Anklet,Nurse,Night,Room Cafe,Birds Singing,Written In Blood
40s,Sulfuric Acid,Logo Printed Windbreaker,Black Converse,High Ponytail,Gold Cross Necklace,Sanitation Worker,Deep Dawn,Cargo Truck Back,Wooden Weapon Falling,Black Vinyl Bag
40s,Red Brick,White Tshirt,White Platform Sneakers,Long Bleached hair,Left Ear Pierced,Chef,Late Night,Underground Grocery Store,Irregular Walking Sound,Puppa Maggot
30s,Blue Plastic Nipper,Long buttonless Cardigan,Chess Patteren loafer,Dandy Hairstyle,Millitary Backpack,Model,Deep Dawn,Big Square Backstage,Cutlery Falling down,Black Powder
20s,Rusty Shotgun,Pilot Bomber Jacket,Blue Football Boots,Bob With Bangs,Drop earrings,Chef,Night,Studio Airbnb,Chewing Gum,Fibrous Tissues
30s,Black Belt,Blue Shirt,Red Converse,Short Curly Hair,Nose Piercing,Actor,Late Night,Old Studio Apartment,Fan Sound,Excrements
20s,Rusty Hammer,Cotton Zip Hoodie,White Platform Sneakers,Pomade Hair,Engagement Ring,Athletic Trainer,Morning,Inside Camping Car,Quite Conversation,Black Vinyl Bag
30s,Pottassium Chloride,Jersey Zip Hoodie,Logo Printed Slider,Mid-long Ponytail,Wide Leather Bracelet,Cleaner,Night,Inn Near Brothel,Twisting Jaw joint,Body Hair
20s,Irregular Shaped Rock,Printed White Tshirt,Red Football Boots,Bob With Bangs,Skull Shaped Ring,Model,Late Night,Big Square Onstage,Birds Singing,Fly
30s,Sport Towel,Ivy League Hoodie,Red Converse,High Ponytail,Tennis Wristband,Mart Cashier,Night,Closed Amusement Park,Cutlery Falling down,Crumpled Cigarette Package
30s,Wooden Baseball Bat,Ivy League Hoodie,Brown Leather Loafer,Pixie Cut,Thick Chain Nechlace,Hotel Receptionist,Early Morning,Middle School,Finger Snap,Skid Mark
60s,Wrapped Knife,Short Padded Coat,White Platform Sneakers,Low Ponytail,Black Backpack,Janitor,Morning,Middle School,Chewing Paper Cup,Light Brown Hair
50s,Wooden Cane,Logo Printed Windbreaker,Bare Foot,Natural Two Block,Black Backpack,Banker,Morning,Famous Traditional Market,Water Flowing Sound,Crumpled Cigarette Package
20s,Crosshead Screwdriver,Ivy League Hoodie,White Platform Sneakers,Short Permed Hair,Lip Piercing,Nurse,Morning,Old Snack Bar,Keyboard Sound,Paint Stain
20s,Vintage Straight Razor,Grey Fleece Hoodie,Logo Printed Slider,Natural Two Block,Buddhist Bead Bracelet,Lawyer,Morning,Closed Amusement Park,Washing Machine Sound,Metal Fragments
40s,Collectible Suseok,Cotton Zip Hoodie,Strapped Leather Sandal,Long Brown hair,Skull Shaped Ring,Athletic Trainer,Night,Small Old Supermarket,Fan Sound,Bullet
30s,Surgical Blade,Grey Hiking Jacket,Ochre Leather Loper,Comma Hairstyle,Chocker Necklace,Nurse,Late Night,Underground Grocery Store,Digging With Shovel,Fly
20s,Surgical Blade,Ivy League Hoodie,White Running Shoes,Low Ponytail,Lion Shaped Ring,Hotel Receptionist,Late Night,Semi Basement Apartment,People Having Conversation,Weapon With Fingerprint
40s,Rusty Hammer,Vest With Slits,White Stained Boots,Short Hair,Electronics Anklet,Janitor,Early Morning,Blackout Parking Lot,Twisting Jaw joint,Excrements
30s,Submachine Gun K16,Blue Shirt,Ochre Leather Loper,Dandy Hairstyle,Black Disposable Mask,Model,Night,Single Corridor Apartment,Cat Meow,Cigarette Butts
40s,Old Circular Saw,Old Denim Jacket,Chess Patteren loafer,Perm With Bangs,Cross Charm Bracelet,Banker,Morning,Room Cafe,Bearing Groaning,Used Toilet Paper
20s,Black Belt,Jersey Zip Hoodie,White Platform Sneakers,Short Hair,Millitary Backpack,Director,Deep Dawn,Night Mountain,Pipe Hitting Wall,Feather
30s,Wood Branch,Grey Fleece Hoodie,Black Leather Loafer,Long Layered Hair,Drop earrings,Hotel Receptionist,Late Night,Convinience Store Table,Propeller Sound,Cigarette Butts
20s,Aluminum Baseball Bat,Blue Shirt,Ivory Converse,Dandy Hairstyle,Black Disposable Mask,Athlete,Late Afternoon,Lonesome Bus Station,Backpack Stuff Shaking,Paint Stain
50s,Sealed Wine Bottle,Emerald Coach Jacket,Strapped Leather Sandal,High Ponytail,Leg Prosthetics,Janitor,Deep Dawn,Officetel Management Office,Fan Sound,Headlight
50s,Police Nightstick,Crop Vest Knit,Black Long Boots,Pixie Cut,Buddhist Bead Bracelet,Firefighter,Early Morning,SUV Back Seats,Cutting Something,Crumpled Cigarette Package
50s,Machine Gun K15,Old Denim Jacket,Blue Football Boots,Dandy Hairstyle,Engagement Ring,Athletic Trainer,Early Morning,Cargo Truck Back,Cutlery Falling down,Written In Blood
20s,Rusty Shotgun,Ivy League Hoodie,Suede Boat shoes,Mid-long Curly Hair,Wide Leather Bracelet,Sanitation Worker,Night,Small Cafe,Remote Air Conditioner,Black Button
20s,Quick Pipe Wrench,Grey Hiking Jacket,Suede Boat shoes,Long Hair,Colorful Bracelets,Professor,Late Night,Self Service Cafe,Remote Air Conditioner,Fibrous Tissues
60s,Transparent Vodka Bottle,Printed White Tshirt,White Stained Boots,Dandy Hairstyle,Lion Shaped Ring,Cleaner,Around Midnight,Famous Traditional Market,Cars On Highway,Headlight
40s,Venomous Snake Cage,Cotton Zip Hoodie,Ivory Converse,Buzz cut hair,Lion Shaped Ring,Director,Morning,Room Cafe,Finger Snap,Solid Blood
20s,Piano Wire,Stripe Tshirt,Logo Printed Slider,Brown Short Babyperm,Buddhist Bead Bracelet,Janitor,Morning,Town Hall,Sand Stepping Barefoot,Bullet
30s,Packing Strap,White Shirt,White Platform Sneakers,Short Curly Hair,Buddhist Bead Bracelet,Hotel Receptionist,Night,Office,Birds Singing,Arson Attempt
30s,Rusty Shotgun,Logo Printed Windbreaker,Red Football Boots,Perm With Bangs,Colorful Bracelets,Soldier,Early Morning,Messy Club,Crack Knuckles,Chewed Gum
60s,Rusty Shotgun,Crop Vest Knit,Ivory Converse,Short Permed Hair,Eyebrow Piercing,Director,Morning,Officetel Management Office,Sand Stepping Barefoot,Puppa Maggot
30s,Rusty Pickaxe,Vest With Slits,Ivory Converse,Short Hair,Silver Stainless Ring,Director,Morning,Small Theater Onstage,Pipe Hitting Wall,Light Brown Hair
40s,Yellow Box Cutter,Blue Shirt,White Basketball Shoes,Pixie Cut,Black Backpack,Engineer,Deep Dawn,Broken Street Lamp,Electric Fan Sound,Women`s Underwear
20s,Beer Bottle,Green Hiking Jacket,German Army Trainers,Black Short Babyperm,Tennis Wristband,Guard,Late Night,Sashimi Restaurant,Finger Snap,Fingerprints
30s,Rusty Sickle,Brown Wool Coat,Ivory Converse,Two Block Haircut,Engagement Ring,Janitor,Morning,Messy Club,Grill the Meat,Light Brown Hair
30s,Wood Branch,Cotton Zip Hoodie,Bare Foot,Dandy Hairstyle,Silver Stainless Ring,Athlete,Morning,Small Cafe,People Having Conversation,Lipstick Stained Cigarette
30s,Dental Drill,Old Denim Jacket,Red Converse,Pixie Cut,Engagement Ring,Model,Night,Messy Dumpster Alley,Remote Air Conditioner,Footprint 245mm Highheels
70s,Hydrochloric Acid,Blue Shirt,German Army Trainers,Long Black Hair,Thick Chain Nechlace,Doctor,Late Afternoon,Closed Amusement Park,Reading Buddhist Text,Weapon With Fingerprint
70s,Wood Branch,Vest With Slits,Old Leather Oxford,Long Blonde hair,Millitary Backpack,Janitor,Morning,Motel in Downtown,Twisting Jaw joint,Scorch Mark
20s,Green Paring Knife,Lace Blouse,White Stained Boots,Short Curly Hair,Skull Shaped Ring,Nurse,Early Morning,Shared Office Toilet,Finger Snap,Fibrous Tissues
20s,Wooden Cane,Grey Hiking Jacket,Black Boots,Pomade Hair,Black Disposable Mask,Mechanic,Deep Dawn,Self Service Cafe,Skid Sounds,Different Soil
50s,Bottle of Propofol,Undershirt,White Stained Boots,Black Short Babyperm,Eyebrow Piercing,Mechanic,Late Night,Subway Station Entrance,Washing Machine Sound,Black Hair
70s,Yellow Box Cutter,Undershirt,Ivory Converse,Long Hair,Chocker Necklace,Chef,Deep Dawn,Amusement Park Pillar,Running Treadmill,Chewed Gum
30s,Jute Twine,China Collar Shirt,Bare Foot,Long Hair,Engagement Ring,Model,Late Night,Big Square Onstage,Hazy Music,Metal Fragments
20s,Thick Rubber Wire,Bulletproof Vest,Red Football Boots,Brown Short Babyperm,Silver Stainless Ring,Firefighter,Deep Dawn,Big Square Onstage,Twisting Jaw joint,Metal Fragments
40s,Potassium Cyanide,Long Padded Coat,Chess Patteren loafer,Pixie Cut,Millitary Backpack,Photographer,Late Afternoon,Messy Club,Washing Machine Sound,Light Brown Hair
30s,Pottassium Chloride,Ivy League Hoodie,Knee High Wellies,Mid-long Ponytail,Thick Chain Nechlace,Firefighter,Late Afternoon,New Guest House,Computer Mouse Clicking,Lipstick Stained Cigarette
30s,Wooden Cane,Ivy League Hoodie,Black Converse,Pink Permed Hair,Skull Shaped Ring,Banker,Morning,Motel in Downtown,Whistle,Different Soil
20s,Teracotta Pot,Long Padded Coat,Brown Flip Flop,Short Hair,Black Backpack,Chef,Late Afternoon,SUV Back Seats,Crack Knuckles,Fingerprints
40s,Red Brick,Varsity Jacket,Brown Flip Flop,Bob With Bangs,Engagement Ring,Hair Designer,Late Night,Cafe Terrace,Running Treadmill,Excrements
40s,Wooden Handle Hatchet,Vest With Slits,Black Long Boots,Pixie Cut,Stud Earrings,Professor,Late Night,Motel in Downtown,TV Sports Commentaries,Women`s Underwear
30s,Wooden Board,Long Field Jacket,Combat Boots,Bob With Bangs,Colorful Bracelets,Janitor,Night,Messy Club,Backpack Stuff Shaking,Fly
20s,Sealed Wine Bottle,Long Padded Coat,Thigh High Wellies,Short Permed Hair,Engagement Ring,Cleaner,Early Morning,PC cafe,Phone Alarm Ringing,Chewed Gum
40s,Monkey Wrench,Duck Patch Hoodie,Red Converse,Natural Two Block,Thick Chain Nechlace,Mechanic,Late Night,Inn Near Brothel,Grill the Meat,Black Hair
50s,Old Striped Tie,Grey Hiking Jacket,White Basketball Shoes,Natural Two Block,Skull Shaped Ring,Hotel Receptionist,Late Night,Inside Taxi,Irregular Walking Sound,Crumpled Cigarette Package
40s,Rusty Shotgun,Printed White Tshirt,White Stained Boots,Black Short Babyperm,Engagement Ring,Actor,Early Morning,Haunted House,Cat Meow,Cigarette Butts
70s,White Silk Curtain,Black Hiking Jacket,Knee High Wellies,Natural Two Block,Buddhist Bead Bracelet,Director,Morning,Dumpster,TV Sports Commentaries,Excrements
20s,Wooden Handle Cleaver,Grey Knit Shirt,Brown Flip Flop,Cherry Red Hair,Buddhist Bead Bracelet,Mart Cashier,Late Afternoon,House With Yard,TV Sports Commentaries,Black Wig Hair
30s,Cattle Gun,Jersey Zip Hoodie,Thigh High Wellies,Two Block Haircut,Charm Earrings,Nurse,Deep Dawn,Shared Office Toilet,Chewing Paper Cup,Light Brown Hair
70s,Golf Club,Crop Vest Knit,Strapped Leather Sandal,Short Permed Hair,Millitary Backpack,Photographer,Night,Semi Basement Apartment,Dishwasher Sound,Bullet
20s,Wodden Handle Shovel,Long Sleeve Tshirt,Red Converse,Pomade Hair,Thick Chain Nechlace,Nurse,Night,Shared Office Toilet,Keyboard Sound,Black Wig Hair
40s,Fabric Scissors,Charcoal Hoodie,German Army Trainers,Pink Permed Hair,Black Backpack,Professor,Morning,Dumpster,Neon Sign Noise,Ripped Cloth
30s,Studded Dirty Knuckle,Duck Patch Hoodie,Bare Foot,Long Hippie Perm,Skull Shaped Ring,Chef,Morning,Members Only Studyroom,People Having Conversation,Footprint 245mm Highheels
70s,Wooden Cane,Grey Hiking Jacket,Bare Foot,Short Permed Hair,Millitary Backpack,Banker,Deep Dawn,Blackout Parking Lot,Plastic Beating Sound,Crumpled Cigarette Package
20s,Sport Towel,Short Padded Coat,Strapped Leather Sandal,Natural Two Block,Engagement Ring,Soldier,Morning,Members Only Studyroom,Crack Knuckles,Headlight
30s,Teracotta Pot,Blue Shirt,Ivory Converse,Mid-long Straight Hair,Buddhist Bead Bracelet,Cleaner,Deep Dawn,Inside Camping Car,Pipe Hitting Wall,Empty Cartridge
40s,Metal Pipe,Printed White Tshirt,Thigh High Wellies,Brown Short Babyperm,Tennis Wristband,Athlete,Deep Dawn,University Hospital,Neon Sign Noise,Nail Tips
20s,Beer Bottle,Brown Wool Coat,Blue Football Boots,Short Permed Hair,Electronics Anklet,Firefighter,Early Morning,Inn Near Brothel,Propeller Sound,Black Hair
20s,Cordless Drill,Blue Shirt,Bare Foot,Natural Two Block,Silver Stainless Ring,Mart Cashier,Night,Inn Near Brothel,Finger Snap,Light Brown Hair
60s,Sport Towel,Undershirt,White Platform Sneakers,Short Permed Hair,Tennis Wristband,Professor,Deep Dawn,Major Bank,Skid Sounds,Note By Suspect
40s,Iron Coping Saw,Logo Printed Sweatshirt,Thigh High Wellies,Natural Two Block,Electronics Anklet,Hotel Receptionist,Late Night,Dormitory High School,Neon Sign Noise,Fibrous Tissues
20s,Rusty Shotgun,Grey Fleece Hoodie,White Basketball Shoes,Perm With Bangs,Eyebrow Piercing,Firefighter,Late Night,Town Hall,Grill the Meat,Women`s Underwear
30s,Katana,Short Padded Coat,Strapped Leather Sandal,Short Permed Hair,Electronics Anklet,Firefighter,Morning,Night Mountain,Twisting Jaw joint,Written In Blood
30s,Crosshead Screwdriver,Jersey Zip Hoodie,Red Football Boots,Cherry Red Hair,Colorful Bracelets,Professor,Late Night,Underground Grocery Store,Digging With Shovel,Black Hair
60s,"Walther PPK ",White Tshirt,Thigh High Wellies,Long Blonde hair,Gold Cross Necklace,Lawyer,Deep Dawn,Major Bank,Crack Knuckles,Paint Stain
50s,Rusty Hammer,Green Hiking Jacket,Suede Boat shoes,Brown Short Babyperm,Thick Chain Nechlace,Chef,Early Morning,Blackout Parking Lot,Cutting Something,Maggot
40s,Wrapped Knife,Long Field Jacket,White Stained Boots,Long Blonde hair,Cross Charm Bracelet,Hair Designer,Late Night,Sashimi Restaurant,Dishwasher Sound,Body Hair
60s,Pure Nicotine,Lace Blouse,Ochre Leather Loper,Cherry Red Hair,Engagement Ring,Janitor,Late Night,Motel in Downtown,TV Sports Commentaries,Bullet
40s,Walther PPK .32ACP,Green Hiking Jacket,Suede Boat shoes,Black Short Babyperm,Lion Shaped Ring,Nurse,Morning,SUV Back Seats,Digging With Shovel,Fingerprints
20s,Submachine Gun K16,White Shirt,Black Long Boots,Long Layered Hair,Gold Cross Necklace,Soldier,Morning,Closed Amusement Park,People Having Conversation,Black Powder
70s,Mechanical Pencil,Emerald Coach Jacket,Bare Foot,Long Hair,Millitary Backpack,Sanitation Worker,Late Night,Night Mountain,Spit On Ground,Skid Mark
50s,Poisoned Medicine,Grey Hiking Jacket,White Basketball Shoes,Mid-long Curly Hair,Nose Piercing,Photographer,Late Night,Private English Academy,Crack Knuckles,Chewed Gum
50s,Heavy Glass Ashtray,Grey Hiking Jacket,Black Leather Loafer,High Ponytail,Gold Cross Necklace,Guard,Late Night,Underground Parking Lot,Finger Snap,Bloodstained Everywhere
30s,Sport Towel,Grey Knit Shirt,Black Converse,Pixie Cut,Black Backpack,Sanitation Worker,Late Night,School Reunions,Running Treadmill,Metal Fragments
20s,Wooden Handle Cleaver,Long Field Jacket,Blue Colored Boots,Perm With Bangs,Buddhist Bead Bracelet,Banker,Morning,Self Service Bar,Digging With Shovel,Footprint 265mm workshoes
40s,Wooden Handle Hatchet,Vest With Slits,Bare Foot,Mid-long Straight Hair,Lion Shaped Ring,Mechanic,Morning,Small Old Supermarket,Hammering Sound,Metal Fragments
20s,Poisoned Cool-Aid,Logo Printed Windbreaker,Black Long Boots,Long Hippie Perm,Thick Chain Nechlace,Cleaner,Late Night,Semi Basement Apartment,Gas Range On,Fibrous Tissues
20s,Metal Pipe,Brown Wool Coat,Chess Patteren loafer,Buzz cut hair,Thick Chain Nechlace,Actor,Night,Sashimi Restaurant,Sand Stepping Barefoot,Fingerprints
20s,Sharp Edged Stone,Purple Short Cardigan,Ivowy Suede Moccasin,Short Permed Hair,Black Backpack,Athletic Trainer,Night,Inn Near Brothel,Chewing Paper Cup,Fly
50s,Round Edged Stone,Cotton Zip Hoodie,Bare Foot,Short Curly Hair,Skull Shaped Ring,Chef,Morning,Deep Forest,Gas Range On,Bullet
30s,Porcelain Pot,Charcoal Hoodie,White Running Shoes,Mid-long Ponytail,Lip Piercing,Mechanic,Late Afternoon,Underground Grocery Store,Running Treadmill,Lipstick Without Fingerprint
40s,Pry Bar,Duck Patch Hoodie,Black Converse,Brown Short Babyperm,Millitary Backpack,Director,Early Morning,Blackout Parking Lot,Propeller Sound,Cigarette Butts
20s,Irregular Shaped Rock,Cotton Zip Hoodie,White Basketball Shoes,Long Curly Hair,Tennis Wristband,Sanitation Worker,Night,Deep Forest,Water Shaking,Fly
50s,Muscaria Mushroom,Grey Hiking Jacket,Suede Boat shoes,Short Curly Hair,Black Disposable Mask,Sanitation Worker,Late Night,Messy Goshiwon,Finger Snap,Cigarette Butts
40s,Tetrodotoxin Powder,Brown Wool Coat,Knee High Wellies,Dandy Hairstyle,Cross Charm Bracelet,Lawyer,Late Afternoon,Underground Grocery Store,Hazy Music,Fibrous Tissues
20s,Wooden Handle Hatchet,Vest With Slits,Bare Foot,Short Hair,Engagement Ring,Sanitation Worker,Late Afternoon,Old Snack Bar,Pipe Hitting Wall,Disposable Lighter
40s,"Walther PPK ",Jersey Zip Hoodie,Thigh High Wellies,Long Blonde hair,Gold Cross Necklace,Guard,Late Night,Self Service Cafe,Sound of Wave,Disposable Lighter
40s,Old Striped Tie,Blue Shirt,Black Low Sneakers,Long Hair,Black Disposable Mask,Athlete,Late Night,Major Bank,Spit On Ground,Disposable Lighter
60s,Muscaria Mushroom,Brown Wool Coat,White Basketball Shoes,Pink Permed Hair,Leg Prosthetics,Athletic Trainer,Deep Dawn,Inside Taxi,Screaming,Chewed Gum
40s,Irregular Shaped Rock,Black Hiking Jacket,Brown Leather Loafer,Short Curly Hair,Leg Prosthetics,Cleaner,Late Night,Inn Near Brothel,Irregular Walking Sound,Footprint 270mm Sneakers
30s,Golf Club,Long buttonless Cardigan,Ivory Converse,Long Hair,Colorful Bracelets,Sanitation Worker,Late Night,SUV Back Seats,Propeller Sound,Black Wig Hair
